Date,Volume,Adj Close
"Feb 6, 2019",606720,54.01
"Feb 5, 2019",609756,53.66
"Feb 4, 2019",622472,54.56
"Feb 1, 2019",689566,55.26
"Jan 31, 2019",718650,53.79
"Jan 30, 2019",731312,54.23
"Jan 29, 2019",660527,53.31
"Jan 28, 2019",650667,51.99
"Jan 25, 2019",593385,53.69
"Jan 24, 2019",714415,53.13
"Jan 23, 2019",702866,52.62
"Jan 22, 2019",951158,52.57
"Jan 18, 2019",193099,53.8
"Jan 17, 2019",288560,52.07
"Jan 16, 2019",694182,52.31
"Jan 15, 2019",664183,52.11
"Jan 14, 2019",791527,50.51
"Jan 11, 2019",812339,51.59
"Jan 10, 2019",821782,52.59
"Jan 9, 2019",891922,52.36
"Jan 8, 2019",765981,49.78
"Jan 7, 2019",819939,48.52
"Jan 4, 2019",817277,47.96
"Jan 3, 2019",788718,47.09
"Jan 2, 2019",850480,46.54
"Dec 31, 2018",476970,45.41
"Dec 28, 2018",564385,45.33
"Dec 27, 2018",665590,44.61
"Dec 26, 2018",698408,46.22
"Dec 24, 2018",415859,42.53
"Dec 21, 2018",694003,45.59
"Dec 20, 2018",794130,45.88
"Dec 19, 2018",817721,47.2
"Dec 18, 2018",120101,46.24
"Dec 17, 2018",211257,49.88
"Dec 14, 2018",526839,51.2
"Dec 13, 2018",733627,52.58
"Dec 12, 2018",730810,51.15
"Dec 11, 2018",665262,51.65
"Dec 10, 2018",733225,51.0
"Dec 7, 2018",987717,52.61
"Dec 6, 2018",987266,51.49
"Dec 4, 2018",738130,53.25
"Dec 3, 2018",758010,52.95
"Nov 30, 2018",796714,50.93
"Nov 29, 2018",812721,51.45
"Nov 28, 2018",831688,50.29
"Nov 27, 2018",764010,51.56
"Nov 26, 2018",663108,51.63
"Nov 23, 2018",1014667,50.42
"Nov 21, 2018",734277,54.63
"Nov 20, 2018",983120,53.43
"Nov 19, 2018",699684,56.76
"Nov 16, 2018",159001,56.46
"Nov 15, 2018",256499,56.46
"Nov 14, 2018",844696,56.25
"Nov 13, 2018",1095643,55.69
"Nov 12, 2018",806219,59.93
"Nov 9, 2018",821729,60.19
"Nov 8, 2018",764546,60.67
"Nov 7, 2018",866628,61.67
"Nov 6, 2018",761240,62.21
"Nov 5, 2018",609129,63.1
"Nov 2, 2018",708906,63.14
"Nov 1, 2018",790286,63.69
"Oct 31, 2018",666487,65.31
"Oct 30, 2018",680441,66.18
"Oct 29, 2018",477487,67.04
"Oct 26, 2018",595211,67.59
"Oct 25, 2018",573096,67.33
"Oct 24, 2018",775963,66.82
"Oct 23, 2018",853265,66.43
"Oct 22, 2018",513770,69.17
"Oct 19, 2018",108311,69.12
"Oct 18, 2018",215337,68.65
"Oct 17, 2018",651584,69.75
"Oct 16, 2018",535003,71.92
"Oct 15, 2018",568610,71.78
"Oct 12, 2018",626668,71.34
"Oct 11, 2018",783962,70.97
"Oct 10, 2018",652737,73.17
"Oct 9, 2018",623537,74.96
"Oct 8, 2018",554938,74.29
"Oct 5, 2018",613218,74.34
"Oct 4, 2018",687949,74.33
"Oct 3, 2018",698817,76.41
"Oct 2, 2018",463615,75.23
"Oct 1, 2018",601451,75.3
"Sep 28, 2018",544047,73.25
"Sep 27, 2018",454549,72.12
"Sep 26, 2018",464463,71.57
"Sep 25, 2018",551280,72.28
"Sep 24, 2018",576894,72.08
"Sep 21, 2018",855943,70.78
"Sep 20, 2018",607520,70.8
"Sep 19, 2018",125208,71.12
"Sep 18, 2018",234202,69.85
"Sep 17, 2018",422294,68.91
"Sep 14, 2018",611075,68.99
"Sep 13, 2018",684937,68.59
"Sep 12, 2018",800543,70.37
"Sep 11, 2018",676869,69.25
"Sep 10, 2018",571174,67.54
"Sep 7, 2018",530895,67.75
"Sep 6, 2018",633824,67.77
"Sep 5, 2018",542104,68.72
"Sep 4, 2018",785981,69.87
"Aug 31, 2018",419739,69.8
"Aug 30, 2018",445584,70.25
"Aug 29, 2018",497095,69.51
"Aug 28, 2018",426833,68.53
"Aug 27, 2018",332612,68.87
"Aug 24, 2018",517796,68.72
"Aug 23, 2018",450690,67.83
"Aug 22, 2018",581899,67.86
"Aug 21, 2018",437164,67.35
"Aug 20, 2018",112709,66.43
"Aug 17, 2018",171403,65.91
"Aug 16, 2018",383380,65.46
"Aug 15, 2018",573473,65.01
"Aug 14, 2018",538484,67.04
"Aug 13, 2018",578219,67.2
"Aug 10, 2018",524490,67.63
"Aug 9, 2018",509401,66.81
"Aug 8, 2018",760313,66.94
"Aug 7, 2018",485027,69.17
"Aug 6, 2018",495605,69.01
"Aug 3, 2018",476615,68.49
"Aug 2, 2018",531071,68.96
"Aug 1, 2018",576561,67.66
"Jul 31, 2018",519070,68.76
"Jul 30, 2018",463011,70.13
"Jul 27, 2018",460450,68.69
"Jul 26, 2018",489059,69.61
"Jul 25, 2018",622913,69.3
"Jul 24, 2018",524591,68.52
"Jul 23, 2018",555915,67.89
"Jul 20, 2018",500967,70.46
"Jul 19, 2018",103220,69.46
"Jul 18, 2018",187313,68.76
"Jul 17, 2018",440727,68.08
"Jul 16, 2018",530480,68.06
"Jul 13, 2018",530277,71.01
"Jul 12, 2018",707887,70.33
"Jul 11, 2018",861726,70.38
"Jul 10, 2018",586829,74.11
"Jul 9, 2018",533003,73.85
"Jul 6, 2018",611419,73.8
"Jul 5, 2018",841632,72.94
"Jul 3, 2018",667235,74.14
"Jul 2, 2018",652167,73.94
"Jun 29, 2018",602399,74.15
"Jun 28, 2018",717347,73.45
"Jun 27, 2018",775155,72.76
"Jun 26, 2018",848537,70.53
"Jun 25, 2018",816207,68.08
"Jun 22, 2018",1136232,68.58
"Jun 21, 2018",760719,65.54
"Jun 20, 2018",801625,66.22
"Jun 19, 2018",122646,65.07
"Jun 18, 2018",218933,65.85
"Jun 15, 2018",512591,65.06
"Jun 14, 2018",460168,66.89
"Jun 13, 2018",626398,66.64
"Jun 12, 2018",524411,66.36
"Jun 11, 2018",558281,66.1
"Jun 8, 2018",571224,65.74
"Jun 7, 2018",675041,65.95
"Jun 6, 2018",708829,64.73
"Jun 5, 2018",714674,65.52
"Jun 4, 2018",696050,64.75
"Jun 1, 2018",781103,65.81
"May 31, 2018",917563,67.04
"May 30, 2018",726886,68.21
"May 29, 2018",1059750,66.73
"May 25, 2018",955354,67.88
"May 24, 2018",640725,70.71
"May 23, 2018",702791,71.84
"May 22, 2018",723458,72.13
"May 21, 2018",119892,72.24
"May 18, 2018",211785,71.28
"May 17, 2018",562639,71.49
"May 16, 2018",574279,71.49
"May 15, 2018",815289,71.31
"May 14, 2018",592826,70.96
"May 11, 2018",634145,70.7
"May 10, 2018",749808,71.36
"May 9, 2018",863386,71.14
"May 8, 2018",1253566,69.06
"May 7, 2018",758916,70.73
"May 4, 2018",690876,69.72
"May 3, 2018",691219,68.43
"May 2, 2018",789367,67.93
"May 1, 2018",694771,67.25
"Apr 30, 2018",755186,68.57
"Apr 27, 2018",542549,68.1
"Apr 26, 2018",660549,68.19
"Apr 25, 2018",764049,68.05
"Apr 24, 2018",832296,67.7
"Apr 23, 2018",740941,68.64
"Apr 20, 2018",724906,68.38
"Apr 19, 2018",125993,68.29
"Apr 18, 2018",221664,68.47
"Apr 17, 2018",486076,66.52
"Apr 16, 2018",560076,66.22
"Apr 13, 2018",624203,67.39
"Apr 12, 2018",687468,67.07
"Apr 11, 2018",963017,66.82
"Apr 10, 2018",840280,65.51
"Apr 9, 2018",655831,63.42
"Apr 6, 2018",753262,62.06
"Apr 5, 2018",588597,63.54
"Apr 4, 2018",760596,63.37
"Apr 3, 2018",527289,63.51
"Apr 2, 2018",582742,63.01
"Mar 29, 2018",562819,64.94
"Mar 28, 2018",697678,64.38
"Mar 27, 2018",670811,65.25
"Mar 26, 2018",585899,65.55
"Mar 23, 2018",752994,65.88
"Mar 22, 2018",689172,64.3
"Mar 21, 2018",763768,65.17
"Mar 20, 2018",717709,63.4
"Mar 19, 2018",115962,62.06
"Mar 16, 2018",202493,62.34
"Mar 15, 2018",430201,61.19
"Mar 14, 2018",665017,60.96
"Mar 13, 2018",747738,60.71
"Mar 12, 2018",537990,61.36
"Mar 9, 2018",659722,62.04
"Mar 8, 2018",720510,60.12
"Mar 7, 2018",879119,61.15
"Mar 6, 2018",634953,62.6
"Mar 5, 2018",599266,62.57
"Mar 2, 2018",613514,61.25
"Mar 1, 2018",812505,60.99
"Feb 28, 2018",768409,61.64
"Feb 27, 2018",562670,63.01
"Feb 26, 2018",469853,63.91
"Feb 23, 2018",460597,63.55
"Feb 22, 2018",592603,62.77
"Feb 21, 2018",466924,61.68
"Feb 20, 2018",794481,61.9
"Feb 16, 2018",181179,61.68
"Feb 15, 2018",340401,61.34
"Feb 14, 2018",650324,60.6
"Feb 13, 2018",580600,59.19
"Feb 12, 2018",736917,59.29
"Feb 9, 2018",933307,59.2
"Feb 8, 2018",929578,61.15
"Feb 7, 2018",1029408,61.79
"Feb 6, 2018",797814,63.39
"Feb 5, 2018",891063,64.15
"Feb 2, 2018",857572,65.45
"Feb 1, 2018",685750,65.8
"Jan 31, 2018",613258,64.73
"Jan 30, 2018",688380,64.5
"Jan 29, 2018",656168,65.56
"Jan 26, 2018",678186,66.14
"Jan 25, 2018",771758,65.51
"Jan 24, 2018",887018,65.61
"Jan 23, 2018",662456,64.47
"Jan 22, 2018",625662,63.49
"Jan 19, 2018",142711,63.37
"Jan 18, 2018",204504,63.95
"Jan 17, 2018",444384,63.97
"Jan 16, 2018",867771,63.73
"Jan 12, 2018",678727,64.3
"Jan 11, 2018",876642,63.8
"Jan 10, 2018",697844,63.57
"Jan 9, 2018",844720,62.96
"Jan 8, 2018",616474,61.73
"Jan 5, 2018",563036,61.44
"Jan 4, 2018",654363,62.01
"Jan 3, 2018",673859,61.63
"Jan 2, 2018",510313,60.37
"Dec 29, 2017",464478,60.42
"Dec 28, 2017",345962,59.84
"Dec 27, 2017",402396,59.64
"Dec 26, 2017",437785,59.97
"Dec 22, 2017",324554,58.47
"Dec 21, 2017",405320,58.36
"Dec 20, 2017",420844,58.09
"Dec 19, 2017",420784,57.46
"Dec 18, 2017",137151,57.16
"Dec 15, 2017",210054,57.3
"Dec 14, 2017",580571,57.04
"Dec 13, 2017",658143,56.6
"Dec 12, 2017",826488,57.14
"Dec 11, 2017",606724,57.99
"Dec 8, 2017",681599,57.36
"Dec 7, 2017",557325,56.69
"Dec 6, 2017",678992,55.96
"Dec 5, 2017",499245,57.62
"Dec 4, 2017",529965,57.47
"Dec 1, 2017",685215,58.36
"Nov 30, 2017",735128,57.4
"Nov 29, 2017",741564,57.3
"Nov 28, 2017",546526,57.99
"Nov 27, 2017",690078,58.11
"Nov 24, 2017",577826,58.95
"Nov 22, 2017",837411,58.02
"Nov 21, 2017",619066,56.83
"Nov 20, 2017",593241,56.09
"Nov 17, 2017",184944,56.55
"Nov 16, 2017",213923,55.14
"Nov 15, 2017",501385,55.33
"Nov 14, 2017",707338,55.7
"Nov 13, 2017",631619,56.76
"Nov 10, 2017",541296,56.74
"Nov 9, 2017",666949,57.17
"Nov 8, 2017",919147,56.81
"Nov 7, 2017",750187,57.2
"Nov 6, 2017",861713,57.35
"Nov 3, 2017",614159,55.64
"Nov 2, 2017",482846,54.54
"Nov 1, 2017",671038,54.3
"Oct 31, 2017",497295,54.38
"Oct 30, 2017",565043,54.15
"Oct 27, 2017",730915,53.9
"Oct 26, 2017",594647,52.64
"Oct 25, 2017",681739,52.18
"Oct 24, 2017",709553,52.47
"Oct 23, 2017",583563,51.9
"Oct 20, 2017",674142,51.47
"Oct 19, 2017",127413,51.29
"Oct 18, 2017",152620,52.04
"Oct 17, 2017",471612,51.88
"Oct 16, 2017",520725,51.87
"Oct 13, 2017",667497,51.45
"Oct 12, 2017",729273,50.6
"Oct 11, 2017",651948,51.3
"Oct 10, 2017",664839,50.92
"Oct 9, 2017",505079,49.58
"Oct 6, 2017",743114,49.29
"Oct 5, 2017",654385,50.79
"Oct 4, 2017",598836,49.98
"Oct 3, 2017",462735,50.42
"Oct 2, 2017",600933,50.58
"Sep 29, 2017",551982,51.67
"Sep 28, 2017",801816,51.56
"Sep 27, 2017",637035,52.14
"Sep 26, 2017",709515,51.88
"Sep 25, 2017",701244,52.22
"Sep 22, 2017",473795,50.66
"Sep 21, 2017",580569,50.55
"Sep 20, 2017",754413,50.41
"Sep 19, 2017",143379,49.48
"Sep 18, 2017",189605,49.91
"Sep 15, 2017",433597,49.89
"Sep 14, 2017",709035,49.89
